"target","location","horizon","target_end_date","output_type_id","oracle_value","as_of"
"wk flu hosp rate change","01",0,2024-12-07,"increase",1,2025-01-11
"wk flu hosp rate change","01",0,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","01",1,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","01",1,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","01",1,2024-12-07,"stable",0,2025-01-11
"wk flu hosp rate change","01",1,2024-12-07,"increase",1,2025-01-11
"wk flu hosp rate change","01",1,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","01",2,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","01",2,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","01",2,2024-12-07,"stable",0,2025-01-11
"wk flu hosp rate change","01",2,2024-12-07,"increase",1,2025-01-11
"wk flu hosp rate change","01",2,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","01",3,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","01",3,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","01",3,2024-12-07,"stable",0,2025-01-11
"wk flu hosp rate change","01",3,2024-12-07,"increase",1,2025-01-11
"wk flu hosp rate change","01",3,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","05",0,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","05",0,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","05",0,2024-12-07,"stable",1,2025-01-11
"wk flu hosp rate change","05",0,2024-12-07,"increase",0,2025-01-11
"wk flu hosp rate change","05",0,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","05",1,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","05",1,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","05",1,2024-12-07,"stable",1,2025-01-11
"wk flu hosp rate change","05",1,2024-12-07,"increase",0,2025-01-11
"wk flu hosp rate change","05",1,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","05",2,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","05",2,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","05",2,2024-12-07,"stable",1,2025-01-11
"wk flu hosp rate change","05",2,2024-12-07,"increase",0,2025-01-11
"wk flu hosp rate change","05",2,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","05",3,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","05",3,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","05",3,2024-12-07,"stable",1,2025-01-11
"wk flu hosp rate change","05",3,2024-12-07,"increase",0,2025-01-11
"wk flu hosp rate change","05",3,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","04",0,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","04",0,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","04",0,2024-12-07,"stable",0,2025-01-11
"wk flu hosp rate change","04",0,2024-12-07,"increase",0,2025-01-11
"wk flu hosp rate change","04",0,2024-12-07,"large_increase",1,2025-01-11
"wk flu hosp rate change","04",1,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","04",1,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","04",1,2024-12-07,"stable",0,2025-01-11
"wk flu hosp rate change","04",1,2024-12-07,"increase",0,2025-01-11
"wk flu hosp rate change","04",1,2024-12-07,"large_increase",1,2025-01-11
"wk flu hosp rate change","04",2,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","04",2,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","04",2,2024-12-07,"stable",0,2025-01-11
"wk flu hosp rate change","04",2,2024-12-07,"increase",0,2025-01-11
"wk flu hosp rate change","04",2,2024-12-07,"large_increase",1,2025-01-11
"wk flu hosp rate change","04",3,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","04",3,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","04",3,2024-12-07,"stable",0,2025-01-11
"wk flu hosp rate change","04",3,2024-12-07,"increase",0,2025-01-11
"wk flu hosp rate change","04",3,2024-12-07,"large_increase",1,2025-01-11
"wk flu hosp rate change","06",0,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","06",0,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","06",0,2024-12-07,"stable",0,2025-01-11
"wk flu hosp rate change","06",0,2024-12-07,"increase",1,2025-01-11
"wk flu hosp rate change","06",0,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","06",1,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","06",1,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","06",1,2024-12-07,"stable",0,2025-01-11
"wk flu hosp rate change","06",1,2024-12-07,"increase",1,2025-01-11
"wk flu hosp rate change","06",1,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","06",2,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","06",2,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","06",2,2024-12-07,"stable",0,2025-01-11
"wk flu hosp rate change","06",2,2024-12-07,"increase",1,2025-01-11
"wk flu hosp rate change","06",2,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","06",3,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","06",3,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","06",3,2024-12-07,"stable",0,2025-01-11
"wk flu hosp rate change","06",3,2024-12-07,"increase",1,2025-01-11
"wk flu hosp rate change","06",3,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","08",0,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","08",0,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","08",0,2024-12-07,"stable",0,2025-01-11
"wk flu hosp rate change","08",0,2024-12-07,"increase",1,2025-01-11
"wk flu hosp rate change","08",0,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","08",1,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","08",1,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","08",1,2024-12-07,"stable",0,2025-01-11
"wk flu hosp rate change","08",1,2024-12-07,"increase",1,2025-01-11
"wk flu hosp rate change","08",1,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","08",2,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","08",2,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","08",2,2024-12-07,"stable",0,2025-01-11
"wk flu hosp rate change","08",2,2024-12-07,"increase",1,2025-01-11
"wk flu hosp rate change","08",2,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","08",3,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","08",3,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","08",3,2024-12-07,"stable",0,2025-01-11
"wk flu hosp rate change","08",3,2024-12-07,"increase",1,2025-01-11
"wk flu hosp rate change","08",3,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","09",0,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","09",0,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","09",0,2024-12-07,"stable",1,2025-01-11
"wk flu hosp rate change","09",0,2024-12-07,"increase",0,2025-01-11
"wk flu hosp rate change","09",0,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","09",1,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","09",1,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","09",1,2024-12-07,"stable",1,2025-01-11
"wk flu hosp rate change","09",1,2024-12-07,"increase",0,2025-01-11
"wk flu hosp rate change","09",1,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","09",2,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","09",2,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","09",2,2024-12-07,"stable",1,2025-01-11
"wk flu hosp rate change","09",2,2024-12-07,"increase",0,2025-01-11
"wk flu hosp rate change","09",2,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","09",3,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","09",3,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","09",3,2024-12-07,"stable",1,2025-01-11
"wk flu hosp rate change","09",3,2024-12-07,"increase",0,2025-01-11
"wk flu hosp rate change","09",3,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","11",0,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","11",0,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","11",0,2024-12-07,"stable",1,2025-01-11
"wk flu hosp rate change","11",0,2024-12-07,"increase",0,2025-01-11
"wk flu hosp rate change","11",0,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","11",1,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","11",1,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","11",1,2024-12-07,"stable",1,2025-01-11
"wk flu hosp rate change","11",1,2024-12-07,"increase",0,2025-01-11
"wk flu hosp rate change","11",1,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","11",2,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","11",2,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","11",2,2024-12-07,"stable",1,2025-01-11
"wk flu hosp rate change","11",2,2024-12-07,"increase",0,2025-01-11
"wk flu hosp rate change","11",2,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","11",3,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","11",3,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","11",3,2024-12-07,"stable",1,2025-01-11
"wk flu hosp rate change","11",3,2024-12-07,"increase",0,2025-01-11
"wk flu hosp rate change","11",3,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","10",0,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","10",0,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","10",0,2024-12-07,"stable",0,2025-01-11
"wk flu hosp rate change","10",0,2024-12-07,"increase",1,2025-01-11
"wk flu hosp rate change","10",0,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","10",1,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","10",1,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","10",1,2024-12-07,"stable",1,2025-01-11
"wk flu hosp rate change","10",1,2024-12-07,"increase",0,2025-01-11
"wk flu hosp rate change","10",1,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","10",2,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","10",2,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","10",2,2024-12-07,"stable",0,2025-01-11
"wk flu hosp rate change","10",2,2024-12-07,"increase",1,2025-01-11
"wk flu hosp rate change","10",2,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","10",3,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","10",3,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","10",3,2024-12-07,"stable",0,2025-01-11
"wk flu hosp rate change","10",3,2024-12-07,"increase",1,2025-01-11
"wk flu hosp rate change","10",3,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","12",0,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","12",0,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","12",0,2024-12-07,"stable",0,2025-01-11
"wk flu hosp rate change","12",0,2024-12-07,"increase",1,2025-01-11
"wk flu hosp rate change","12",0,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","12",1,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","12",1,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","12",1,2024-12-07,"stable",0,2025-01-11
"wk flu hosp rate change","12",1,2024-12-07,"increase",1,2025-01-11
"wk flu hosp rate change","12",1,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","12",2,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","12",2,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","12",2,2024-12-07,"stable",0,2025-01-11
"wk flu hosp rate change","12",2,2024-12-07,"increase",1,2025-01-11
"wk flu hosp rate change","12",2,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","12",3,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","12",3,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","12",3,2024-12-07,"stable",0,2025-01-11
"wk flu hosp rate change","12",3,2024-12-07,"increase",1,2025-01-11
"wk flu hosp rate change","12",3,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","13",0,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","13",0,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","13",0,2024-12-07,"stable",1,2025-01-11
"wk flu hosp rate change","13",0,2024-12-07,"increase",0,2025-01-11
"wk flu hosp rate change","13",0,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","13",1,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","13",1,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","13",1,2024-12-07,"stable",1,2025-01-11
"wk flu hosp rate change","13",1,2024-12-07,"increase",0,2025-01-11
"wk flu hosp rate change","13",1,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","13",2,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","13",2,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","13",2,2024-12-07,"stable",1,2025-01-11
"wk flu hosp rate change","13",2,2024-12-07,"increase",0,2025-01-11
"wk flu hosp rate change","13",2,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","13",3,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","13",3,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","13",3,2024-12-07,"stable",1,2025-01-11
"wk flu hosp rate change","13",3,2024-12-07,"increase",0,2025-01-11
"wk flu hosp rate change","13",3,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","15",0,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","15",0,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","15",0,2024-12-07,"stable",1,2025-01-11
"wk flu hosp rate change","15",0,2024-12-07,"increase",0,2025-01-11
"wk flu hosp rate change","15",0,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","15",1,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","15",1,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","15",1,2024-12-07,"stable",0,2025-01-11
"wk flu hosp rate change","15",1,2024-12-07,"increase",1,2025-01-11
"wk flu hosp rate change","15",1,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","15",2,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","15",2,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","15",2,2024-12-07,"stable",1,2025-01-11
"wk flu hosp rate change","15",2,2024-12-07,"increase",0,2025-01-11
"wk flu hosp rate change","15",2,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","15",3,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","15",3,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","15",3,2024-12-07,"stable",1,2025-01-11
"wk flu hosp rate change","15",3,2024-12-07,"increase",0,2025-01-11
"wk flu hosp rate change","15",3,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","19",0,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","19",0,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","19",0,2024-12-07,"stable",1,2025-01-11
"wk flu hosp rate change","19",0,2024-12-07,"increase",0,2025-01-11
"wk flu hosp rate change","19",0,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","19",1,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","19",1,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","19",1,2024-12-07,"stable",1,2025-01-11
"wk flu hosp rate change","19",1,2024-12-07,"increase",0,2025-01-11
"wk flu hosp rate change","19",1,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","19",2,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","19",2,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","19",2,2024-12-07,"stable",1,2025-01-11
"wk flu hosp rate change","19",2,2024-12-07,"increase",0,2025-01-11
"wk flu hosp rate change","19",2,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","19",3,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","19",3,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","19",3,2024-12-07,"stable",1,2025-01-11
"wk flu hosp rate change","19",3,2024-12-07,"increase",0,2025-01-11
"wk flu hosp rate change","19",3,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","16",0,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","16",0,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","16",0,2024-12-07,"stable",0,2025-01-11
"wk flu hosp rate change","16",0,2024-12-07,"increase",1,2025-01-11
"wk flu hosp rate change","16",0,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","16",1,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","16",1,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","16",1,2024-12-07,"stable",0,2025-01-11
"wk flu hosp rate change","16",1,2024-12-07,"increase",1,2025-01-11
"wk flu hosp rate change","16",1,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","16",2,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","16",2,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","16",2,2024-12-07,"stable",0,2025-01-11
"wk flu hosp rate change","16",2,2024-12-07,"increase",1,2025-01-11
"wk flu hosp rate change","16",2,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","16",3,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","16",3,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","16",3,2024-12-07,"stable",0,2025-01-11
"wk flu hosp rate change","16",3,2024-12-07,"increase",1,2025-01-11
"wk flu hosp rate change","16",3,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","17",0,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","17",0,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","17",0,2024-12-07,"stable",1,2025-01-11
"wk flu hosp rate change","17",0,2024-12-07,"increase",0,2025-01-11
"wk flu hosp rate change","17",0,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","17",1,2024-12-07,"large_decrease",0,2025-01-11
"wk flu hosp rate change","17",1,2024-12-07,"decrease",0,2025-01-11
"wk flu hosp rate change","17",1,2024-12-07,"stable",1,2025-01-11
"wk flu hosp rate change","17",1,2024-12-07,"increase",0,2025-01-11
"wk flu hosp rate change","17",1,2024-12-07,"large_increase",0,2025-01-11
"wk flu hosp rate change","17",2,2024-12-07,"large_decrease",0,2025-01-11
